tx_hash,block_number,block_time,tx_from,num_swaps,swap_path,pools,projects,profit_usd,gas_cost_usd,net_profit_usd,token_balances
0xaf9daa6285de070139a73e282dbb26c225f166e3b1521996090d87fe8833606f,176351764,2024-02-01 10:00:04.000 UTC,0x5dc0242b4e6f4fa4e51a88dfa1595fc0a48fe14c,3,OSAK → NOLA → WETH → OSAK,sushiswap:0xd3ab007a | sushiswap:0xf89c3657 | uniswap:0x899ad0e3,"sushiswap, sushiswap, uniswap",0.357621,0.152283,0.205338,OSAK:+0.00000000($+0.0000); NOLA:+0.00000000($+0.0000); WETH:+0.00015779($+0.3576)
0x07511caff837c42dfd84bf5f35ccb5e4083c08d3aed6c460bbcb4669ee724702,176351806,2024-02-01 10:00:15.000 UTC,0x845ea755b3a5fcdc904e02b39412756aeb2b9a2a,3,WETH → WBTC → USDC → WETH,camelot:0x96059759 | balancer:0x64541216 | uniswap:0xc31e54c7,"camelot, balancer, uniswap",0.975249,0.328802,0.646447,WETH:+0.00042098($+0.9752); WBTC:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x8cb39fd9d1eb6ae698c3b1de8990877fdfa52a48f987187f50b24e725b4c1af8,176351929,2024-02-01 10:00:46.000 UTC,0x00b794e8d213395d1133d742c0555de93a30b314,3,OSAK → NOLA → WETH → OSAK,sushiswap:0xd3ab007a | sushiswap:0xf89c3657 | uniswap:0x899ad0e3,"sushiswap, sushiswap, uniswap",0.411504,0.152290,0.259214,OSAK:+0.00000000($+0.0000); NOLA:+0.00000000($+0.0000); WETH:+0.00018156($+0.4115)
0x8ce9cdb2f610913a41bc0b0e710e2814ebd978f9a97b0a794ad30b36dfe0b1ce,176352953,2024-02-01 10:05:11.000 UTC,0x5dc0242b4e6f4fa4e51a88dfa1595fc0a48fe14c,3,ARB → HEGIC → WETH → ARB,uniswap:0xbe900b9a | uniswap:0x1dfc1054 | ramses:0x6ce9bc2d,"uniswap, uniswap, ramses",0.233676,0.189440,0.044236,ARB:+0.00000000($+0.0000); HEGIC:+0.00000000($+0.0000); WETH:+0.00010308($+0.2337)
0x14e8ed6d310eee0f55c8a6b28731d7e12bce25d97d681949fd9e88e071fa6de5,176352954,2024-02-01 10:05:11.000 UTC,0x73a3084d9290eb2cf218542c17e87ceae66c976f,2,WETH → ARB → WETH,ramses:0x6ce9bc2d | solidly:0x46b66c5e,"ramses, solidly",0.199478,0.153694,0.045784,WETH:+0.00008801($+0.1995); ARB:+0.00000000($+0.0000)
0x44e75ad5ae6a0c5edd6c0727c5297d9f26b0aa0c09d33889230eb89bad78fec7,176353561,2024-02-01 10:07:50.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,WETH → PENDLE → WETH,trader_joe:0xe2b32e6d | solidly:0x26c7d024,"trader_joe, solidly",2.320309,0.159456,2.160853,WETH:+0.00102357($+2.3203); PENDLE:+0.00000000($+0.0000)
0x6f7a26fa18a2c3bc5c59dc7115bd5a91a5125a0904ea98561557d3fcd9b8e73d,176353746,2024-02-01 10:08:37.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,ARB → USDC → ARB,uniswap:0xb0f6ca40 | ramses:0xee5f2e39,"uniswap, ramses",5.252895,0.000115,5.252781,ARB:+0.00000000($+0.0000); USDC:+5.24721800($+5.2529)
0xfa619c9b84b8dea4e07deb7c16ad8fa8ff2d53dbadec80ac450887c6f1b9833a,176353746,2024-02-01 10:08:37.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,USDC → ARB → USDC,ramses:0xee5f2e39 | uniswap:0xb0f6ca40,"ramses, uniswap",5.307604,0.000074,5.307530,USDC:+0.00000000($+0.0000); ARB:+3.08581647($+5.3076)
0xc6901d45395b30755cfcdc5dc96f19478c020b2c21f5e7262257d5a4e12d6714,176353746,2024-02-01 10:08:37.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,USDC → WETH → USDC,uniswap:0x17c14d2c | uniswap:0xe754841b,"uniswap, uniswap",20.663360,0.143502,20.519858,USDC:+0.00000000($+0.0000); WETH:+0.00911533($+20.6634)
0xbfef7680ac9a8cc615eb93d193b48b90dc7ed36a69d788a32f47fbef4be1ff0a,176353746,2024-02-01 10:08:37.000 UTC,0xba92439f24756d50eed8496dec8bcd66da77524a,3,USDC → USD₮0 → USDV → USDC,uniswap:0xbe3ad6a5 | uniswap:0x4992de01 | trader_joe:0x53ecccca,"uniswap, uniswap, trader_joe",22.388746,0.000328,22.388418,USDC:+22.18506900($+22.2556); USD₮0:+0.00000000($+0.0000); USDV:+0.13315100($+0.1331)
0xa88a494eb7d75c52933b7c124b039046f7ccd56273ec0d3b37c93c33a028958f,176353747,2024-02-01 10:08:38.000 UTC,0x11145dbc55d226236f5f2d036c91c2c2b95fc834,2,USD₮0 → USDC → USD₮0,ramses:0xdf63268a | uniswap:0xbe3ad6a5,"ramses, uniswap",0.149022,0.000084,0.148938,USD₮0:+0.14901900($+0.1490); USDC:+0.00001000($+0.0000)
0x547f479db574d95982bb245912b480c2a5e88f90a8573c8c47cbaa5f91014d41,176353747,2024-02-01 10:08:38.000 UTC,0xc470f5f8603a103db9af5b27436de49313fd3f46,2,USD₮0 → USDC → USD₮0,balancer:0x1533a327 | uniswap:0x8c9d230d,"balancer, uniswap",0.940997,0.000074,0.940923,USD₮0:+0.00000000($+0.0000); USDC:+0.93998000($+0.9410)
0xeec0203de217bc7537c871d40165d078d1a49ce0f07170cd13357b27b4f57984,176353747,2024-02-01 10:08:38.000 UTC,0x10aa2807e7766b3290e6242d78471987d96b9eff,2,USD₮0 → USDC → USD₮0,camelot:0x3ab5dd69 | uniswap:0x8c9d230d,"camelot, uniswap",2.972912,0.000086,2.972827,USD₮0:+0.00000000($+0.0000); USDC:+2.96969900($+2.9729)
0xbe04498b8a06e52fe4324b6780eac8f70e43f8ebb05770a0b3eaf6d72a9c7512,176353747,2024-02-01 10:08:38.000 UTC,0x8356bbf31517fced3c6238503b31fffa22a8f999,2,USDC → WETH → USDC,sushiswap:0x15e444da | uniswap:0xe754841b,"sushiswap, uniswap",0.735379,0.156628,0.578751,USDC:+0.00000000($+0.0000); WETH:+0.00032440($+0.7354)
0x7827c847685e816153ec4a382e6ee6d44603cf9ec0be71305884d5e883575a7f,176353864,2024-02-01 10:09:08.000 UTC,0x34c304475cb72015be6b9d66690f0c93c850e68a,3,WETH → USDC → USDC → WETH,uniswap:0xc6962004 | balancer:0x423a1323 | uniswap:0xe754841b,"uniswap, balancer, uniswap",0.675350,0.369739,0.305611,WETH:+0.00029779($+0.6754); USDC:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x59d4cb3019616d69bf07a4453afb2fd59533b792800f48fb212d4f59dcbdcae5,176355238,2024-02-01 10:15:03.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,WETH → XAI → WETH,trader_joe:0x6307f045 | uniswap:0x03a33aee,"trader_joe, uniswap",1.169350,0.156053,1.013297,WETH:+0.00051534($+1.1694); XAI:+0.00000000($+0.0000)
0xba18ed9871b5bd9874d300a727712e63d351d542eb59af254e8de9046b501774,176355912,2024-02-01 10:17:57.000 UTC,0x66179d2428e15e4043467f7a06950b85cd847c85,3,WETH → ARB → USDC → WETH,uniswap:0xc6f78049 | uniswap:0xb0f6ca40 | uniswap:0xc6962004,"uniswap, uniswap, uniswap",0.739404,0.316517,0.422887,WETH:+0.00032546($+0.7394); ARB:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x0085d26f101221262695bb9c833981909e05f364901556e35cfb761b414bfc89,176355939,2024-02-01 10:18:04.000 UTC,0x889668bc32da1c4a5072df7c8c694e240273ca87,3,WETH → ARB → USDC → WETH,uniswap:0xc6f78049 | uniswap:0xcda53b1f | uniswap:0xc31e54c7,"uniswap, uniswap, uniswap",38.548736,0.332385,38.216351,WETH:+0.01699589($+38.5487); ARB:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xdc69d36045e34e394cd9dd0be3daeea27a627548683fe0901b095c33473be7be,176355939,2024-02-01 10:18:04.000 UTC,0x8356bbf31517fced3c6238503b31fffa22a8f999,2,WETH → USDC → WETH,uniswap:0xe754841b | uniswap:0xc31e54c7,"uniswap, uniswap",20.101223,0.159067,19.942156,WETH:+0.00000000($+0.0000); USDC:+20.08539600($+20.1012)
0xd8886bbf1bbffcae9ad1bd50a5c17a6577236db5a2c7453d849ddddbc2612ee9,176355939,2024-02-01 10:18:04.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,USDC → ARB → USDC,ramses:0xee5f2e39 | uniswap:0xb0f6ca40,"ramses, uniswap",4.243601,0.000066,4.243536,USDC:+0.00000000($+0.0000); ARB:+2.45294873($+4.2436)
0xbfdf5018c19b7fdce5dfb57105ee8342ffa31b1d4090a8f13511bebad5ef1a05,176355939,2024-02-01 10:18:04.000 UTC,0xb9c5f82b6d6f2f2acef3cdb334261ffe2864ca05,2,USDC → USD₮0 → USDC,uniswap:0x8c9d230d | camelot:0x3ab5dd69,"uniswap, camelot",1.932849,0.000107,1.932741,USDC:+0.00000000($+0.0000); USD₮0:+1.93301500($+1.9328)
0x9f16c4c689593974386ac79ca454cc939e7edf1334dfb0f9dcc36b3c232686f9,176355939,2024-02-01 10:18:04.000 UTC,0xba92439f24756d50eed8496dec8bcd66da77524a,3,USDC → MIM → ARB → USDC,camelot:0x0e7ac136 | camelot:0xb4e0a769 | uniswap:0xb0f6ca40,"camelot, camelot, uniswap",0.389556,0.000200,0.389356,USDC:+0.38924900($+0.3896); MIM:+0.00000000($+0.0000); ARB:+0.00000000($+0.0000)
0x08ebaffd0aee3ad946919376e09cc88dca15502a9ab52e19db85ab5fed361976,176355939,2024-02-01 10:18:04.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,USD₮0 → USDC → USD₮0,ramses:0xdf63268a | uniswap:0xbe3ad6a5,"ramses, uniswap",0.667797,0.000068,0.667728,USD₮0:+0.00000000($+0.0000); USDC:+0.66727100($+0.6678)
0x473553a791c1079e556ebf0be94e78be42c5fdd4279c565c4e2db05533d25271,176355939,2024-02-01 10:18:04.000 UTC,0x301639fde5505acda1c9a852096d71792b41d4e8,2,ARB → WETH → ARB,uniswap:0xc6f78049 | ramses:0x6ce9bc2d,"uniswap, ramses",3.529598,0.148114,3.381484,ARB:+0.00000000($+0.0000); WETH:+0.00155553($+3.5296)
0xe18494ddaf7b6eb5a2ccd928b09196d99eee66d0e08b6e29b4180de63a4f684f,176355941,2024-02-01 10:18:05.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,ARB → WETH → ARB,uniswap:0xc6f78049 | camelot:0xe51635ae,"uniswap, camelot",5.034629,0.191057,4.843572,ARB:+0.00000000($+0.0000); WETH:+0.00221881($+5.0346)
0x0fd2809fb92e534f106f7bf7d66afae750caf300f56e1fca0ccefa857585b751,176355944,2024-02-01 10:18:06.000 UTC,0x15641105145e89a0f1cf58306671fcb57489f4fc,2,ARB → WETH → ARB,uniswap:0xc6f78049 | pancakeswap:0x0d7c4b40,"uniswap, pancakeswap",0.266939,0.143195,0.123744,ARB:+0.00000000($+0.0000); WETH:+0.00011764($+0.2669)
0x1884c0b64652f8e0fd518081fbb11988c972b71da3d97f69034f53c01c3299d2,176355945,2024-02-01 10:18:06.000 UTC,0x73a3084d9290eb2cf218542c17e87ceae66c976f,2,WETH → ARB → WETH,solidly:0x46b66c5e | uniswap:0xc6f78049,"solidly, uniswap",0.412794,0.142590,0.270204,WETH:+0.00018170($+0.4128); ARB:+0.00000000($+0.0000)
0x5f287518254c0e853948d2b536a2af8a07d2839bc68d607a0acc2889755275ce,176356040,2024-02-01 10:18:30.000 UTC,0xa0d8d83fc49c6314720c18ede5ac59928c61f28d,3,WETH → ARB → USD₮0 → WETH,uniswap:0xc6f78049 | uniswap:0xb791ad21 | trader_joe:0xd387c40a,"uniswap, uniswap, trader_joe",1.047096,0.306867,0.740229,WETH:+0.00040585($+0.9240); ARB:+0.00000000($+0.0000); USD₮0:+0.12308000($+0.1231)
0x34fdb3f8cefaf8a73cc861c51e34761516a13220afa7c2c7e4a02debdafcf96b,176356040,2024-02-01 10:18:30.000 UTC,0x14699116ea6de0bccef5e1ae7e531ab2310afcfd,3,USD₮0 → USDC → ARB → USD₮0,trader_joe:0xfc43aaf8 | uniswap:0xb0f6ca40 | uniswap:0xb791ad21,"trader_joe, uniswap, uniswap",1.287824,0.000090,1.287733,USD₮0:+1.28828700($+1.2878); USDC:+0.00000000($+0.0000); ARB:+0.00000000($+0.0000)
0xfaa3a119684df98198f01b41b03a0b39895dab1bd82bf8e6ee211787708e0993,176356040,2024-02-01 10:18:30.000 UTC,0xab06077364778c72bc8067969f46f06f39df86a5,3,USDC → ARB → USDC → USDC,ramses:0xee5f2e39 | uniswap:0xcda53b1f | ramses:0x562d29b5,"ramses, uniswap, ramses",14.295396,0.000166,14.295231,USDC:+14.24036200($+14.2954); ARB:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x01a0c4597221adaf010e2296250fd71d0c8f93592dd2779f548bcdb3229d32fd,176356041,2024-02-01 10:18:31.000 UTC,0x6fcba4177608f337c295d87780975cae84c48e0d,2,ARB → WETH → ARB,trader_joe:0x0be4ac7d | ramses:0x6ce9bc2d,"trader_joe, ramses",1.091374,0.144920,0.946454,ARB:+0.27264585($+0.4701); WETH:+0.00027379($+0.6213)
0x0fad5be1ba5931497ec3f5cb2b17717d6975df06c0db5b5c3f4484d3caf76297,176356041,2024-02-01 10:18:31.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,USDC → ARB → WETH → USDC,ramses:0xee5f2e39 | solidly:0x46b66c5e | uniswap:0xc6962004,"ramses, solidly, uniswap",2.053461,0.238165,1.815295,USDC:+2.04819000($+2.0535); ARB:+0.00000000($+0.0000); WETH:+0.00000000($+0.0000)
0x162f1689eb6538e4fc130c1ca2a66aa572e47c8f01f7956795596192d180b81c,176356041,2024-02-01 10:18:31.000 UTC,0x6a5b0821fcddb18f736575d03031a1fc72a544e4,2,USDC → ARB → USDC,ramses:0xee5f2e39 | uniswap:0xb0f6ca40,"ramses, uniswap",1.221296,0.000095,1.221201,USDC:+0.00000000($+0.0000); ARB:+0.70595160($+1.2213)
0x1bc20c059337a495dcda7053c570dc9a8b95f932b99572405fb53ab7ca90bdab,176356041,2024-02-01 10:18:31.000 UTC,0x752bb9ed069da6dcdfba1d5c63d7330921fa4006,3,WETH → USD₮0 → ARB → WETH,uniswap:0x641c00a8 | uniswap:0xb791ad21 | uniswap:0xc6f78049,"uniswap, uniswap, uniswap",1.422235,0.316650,1.105585,WETH:+0.00062555($+1.4222); USD₮0:+0.00000000($+0.0000); ARB:+0.00000000($+0.0000)
0xcabfd9c471f5c30930d5f046b2a436aed9db71a18d1cd370a9eb745efa51dbb8,176356042,2024-02-01 10:18:31.000 UTC,0x995c7e739236a681270bda20640ddf63d1a0626f,2,ARB → WETH → ARB,uniswap:0xc6f78049 | pancakeswap:0x0d7c4b40,"uniswap, pancakeswap",1.203298,0.217096,0.986202,ARB:+0.00000000($+0.0000); WETH:+0.00053030($+1.2033)
0x02ef74b1232d487bf5ba12c58032d1833aa37c81f2d49267700dd8610bb20b89,176356042,2024-02-01 10:18:31.000 UTC,0xb07dc98d4b30b3f8c6fc230b353d61a3266abc0d,2,WETH → ARB → WETH,trader_joe:0x0be4ac7d | uniswap:0xc6f78049,"trader_joe, uniswap",12.553823,0.242974,12.310849,WETH:+0.00551350($+12.5538); ARB:+0.00000000($+0.0000)
0x44c3b188b410e4fe3f7a3516ffa4776b68f463cc65d044b665fc9744028111e6,176356043,2024-02-01 10:18:31.000 UTC,0x112bf8e7431bde9bd9395d44307f788a6e054691,2,WETH → ARB → WETH,ramses:0x6ce9bc2d | uniswap:0xc6f78049,"ramses, uniswap",1.872946,0.164784,1.708163,WETH:+0.00082253($+1.8729); ARB:+0.00000000($+0.0000)
0xd03efc611447d4639296f4bb6f1d96bec5e0852db7a790c80f021e74afe99694,176356504,2024-02-01 10:20:31.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,ARB → WETH → ARB,solidly:0x46b66c5e | uniswap:0xc6f78049,"solidly, uniswap",0.487510,0.143609,0.343901,ARB:+0.00000000($+0.0000); WETH:+0.00021475($+0.4875)
0xe00acedaf345ba768607f25cc92de23296967094157c475e669f4ad409d2811c,176356504,2024-02-01 10:20:31.000 UTC,0xd2584fb1f05f3130cdfff35928bc2d42afa59972,3,USDC → ARB → USDC → USDC,ramses:0xee5f2e39 | uniswap:0xcda53b1f | ramses:0x562d29b5,"ramses, uniswap, ramses",1.654288,0.000155,1.654133,USDC:+1.64834200($+1.6543); ARB:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x1f9e591e9427eee0a9481be52392e32824ac02d449fa39577b2d2a46314f07c8,176356505,2024-02-01 10:20:31.000 UTC,0x10ce5fd08d7c220a17f597605e830c04da4156dd,3,USD₮0 → USDC → ARB → USD₮0,trader_joe:0xfc43aaf8 | ramses:0xee5f2e39 | uniswap:0xb791ad21,"trader_joe, ramses, uniswap",0.830710,0.000082,0.830628,USD₮0:+0.83121800($+0.8307); USDC:+0.00001000($+0.0000); ARB:+0.00000000($+0.0000)
0x6086a01d8ec3eb7cd13014c3be346dafffb716b24324bcbdb0734d9d0201928b,176356510,2024-02-01 10:20:32.000 UTC,0x73a3084d9290eb2cf218542c17e87ceae66c976f,4,WETH → USDC → FRAX → GRAI → WETH,uniswap:0xc6962004 | ramses:0x6a9d961c | ramses:0x9e8a5818 | ramses:0x8f0e6d28,"uniswap, ramses, ramses, ramses",0.270185,0.202246,0.067939,WETH:+0.00011885($+0.2702); USDC:+0.00000000($+0.0000); FRAX:+0.00000000($+0.0000); GRAI:+0.00000000($+0.0000)
0x1f9539afed46730fc821925aef103489887fbc9a45906183d50783038db8e907,176356555,2024-02-01 10:20:44.000 UTC,0x733ecf974ef30e9d6b556bfc138a806b91f91fa6,3,WETH → USDC → wstETH → WETH,uniswap:0xe754841b | uniswap:0xc7341e85 | balancer:0x9791d590,"uniswap, uniswap, balancer",0.797230,0.351491,0.445739,WETH:+0.00034988($+0.7972); USDC:+0.00000000($+0.0000); wstETH:+0.00000000($+0.0000)
0x385f49e6f09830204833a8136a9ff90d003bc84f3964a6764f868f7bab52aa38,176356593,2024-02-01 10:20:54.000 UTC,0xea46913315cb2b91eef41e8fa6fc1bd51f01ae73,3,WETH → ARB → HEGIC → WETH,uniswap:0xc6f78049 | uniswap:0xbe900b9a | uniswap:0x1dfc1054,"uniswap, uniswap, uniswap",0.617889,0.316996,0.300893,WETH:+0.00027079($+0.6179); ARB:+0.00000000($+0.0000); HEGIC:+0.00000000($+0.0000)
0xf4f9312298dc2611ce7825ccf4cfccc05c071e362d5263b10e05f9ef87586eef,176356593,2024-02-01 10:20:54.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,ARB → WETH → ARB,trader_joe:0x0be4ac7d | ramses:0x6ce9bc2d,"trader_joe, ramses",16.052058,0.170782,15.881275,ARB:+1.07668463($+1.8555); WETH:+0.00625372($+14.1966)
0xcdc8561cf51153be8d7878a6ae168e5377b3b9761f03c9b72b28a83b84d487ef,176356594,2024-02-01 10:20:54.000 UTC,0x112a3870da6910af3c8b960fbf2edcbe8542ecf8,3,USD₮0 → USDC → ARB → USD₮0,trader_joe:0xfc43aaf8 | ramses:0xee5f2e39 | uniswap:0xb791ad21,"trader_joe, ramses, uniswap",0.209959,0.000083,0.209876,USD₮0:+0.21008000($+0.2099); USDC:+0.00001000($+0.0000); ARB:+0.00000000($+0.0000)
0x22ac08aec811f060ebbdd797a1ea5769875113a873a61f6f72c53ff0175db677,176356610,2024-02-01 10:20:58.000 UTC,0xb1fb86e1e7ee4d57e9c78f380890f03e385f3031,2,USDC → WETH → USDC,gammaswap:0x755f72d7 | uniswap:0xc31e54c7,"gammaswap, uniswap",0.222865,0.159072,0.063793,USDC:+0.22286300($+0.2229); WETH:+0.00000000($+0.0000)
0x18952d2097d53fb11a63c9571affa456888089bbac6f7a4c66c5950371e06e64,176356698,2024-02-01 10:21:21.000 UTC,0x172d5333b73569befb933be154f2cdef39f2c561,3,WETH → USDC → WBTC → WETH,uniswap:0xc31e54c7 | uniswap:0xac70bd92 | camelot:0x96059759,"uniswap, uniswap, camelot",0.709920,0.321488,0.388432,WETH:+0.00031220($+0.7099); USDC:+0.00000000($+0.0000); WBTC:+0.00000000($+0.0000)
0xf3f6ffbe4979b4d89e3e3e2d24373f931d0ddd7b33c1c4baf1b0e263b1d09ecb,176357634,2024-02-01 10:25:22.000 UTC,0xaba9433af95f50f8db568345f3faba68ed3a516d,4,WETH → USDC → FRAX → GRAI → WETH,ramses:0x30afbcf9 | ramses:0x6a9d961c | ramses:0x9e8a5818 | ramses:0x8f0e6d28,"ramses, ramses, ramses, ramses",0.288898,0.223596,0.065302,WETH:+0.00012699($+0.2889); USDC:+0.00000000($+0.0000); FRAX:+0.00000000($+0.0000); GRAI:+0.00000000($+0.0000)
0x2c90743e5a85a62a5cd1f1feb7eb84de51f90b0a275614a40d924010af5ff400,176358258,2024-02-01 10:28:02.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,REKT → WETH → REKT,uniswap:0xe91b274f | uniswap:0xaf1f6c34,"uniswap, uniswap",0.228752,0.144138,0.084613,REKT:+0.00000000($+0.0000); WETH:+0.00010063($+0.2288)
0x2945fe694b0d79ce4f5274d2add8d9c16ee2cdbf2c6bc2a682cb0ad0b2af56c7,176358568,2024-02-01 10:29:20.000 UTC,0x10ce5fd08d7c220a17f597605e830c04da4156dd,2,WETH → GENE → WETH,uniswap:0x52b4657f | camelot:0xa0c79678,"uniswap, camelot",0.246500,0.134462,0.112038,WETH:+0.00010844($+0.2465); GENE:+0.00000000($+0.0000)
0x9fd51151a29d5dbb16185786bba2ec8d8f9890d10d79b542eff86284b6d050f0,176358768,2024-02-01 10:30:12.000 UTC,0x2ca92d157ea356016449ef870c107d2d7268ed62,3,WETH → OSAK → NOLA → WETH,uniswap:0x899ad0e3 | sushiswap:0xd3ab007a | sushiswap:0xf89c3657,"uniswap, sushiswap, sushiswap",1.640740,0.325432,1.315308,WETH:+0.00072100($+1.6407); OSAK:+0.00000000($+0.0000); NOLA:+0.00000000($+0.0000)
0xeb6e8643978cdd27af4e0c57bb08daa4a0a682908fcb96a1999d4d6f6ebc48b8,176358768,2024-02-01 10:30:12.000 UTC,0x7f6d2b6aefaebb67926c7892548a6b18519d8cd5,2,WETH → NOLA → WETH,uniswap:0x39d18a62 | sushiswap:0xf89c3657,"uniswap, sushiswap",0.160498,0.140326,0.020172,WETH:+0.00007053($+0.1605); NOLA:+0.00000000($+0.0000)
0x5d0257cfd036f64f2bf3e94b4896c3afc05ecfa14bcdca406a046e4f888990b8,176358913,2024-02-01 10:30:48.000 UTC,0x14699116ea6de0bccef5e1ae7e531ab2310afcfd,2,EQB → WETH → EQB,camelot:0x69b54599 | uniswap:0x43ca6486,"camelot, uniswap",90.005888,0.131765,89.874122,EQB:+0.00000000($+0.0000); WETH:+0.03955173($+90.0059)
0x6e8e6bfc53869472b6f18c06c45a3d718d975395c3693eaa959af25e402a55eb,176358913,2024-02-01 10:30:48.000 UTC,0x995c7e739236a681270bda20640ddf63d1a0626f,2,EQB → WETH → EQB,camelot:0x69b54599 | uniswap:0xfd8c56fb,"camelot, uniswap",23.623970,0.192004,23.431966,EQB:+0.00000000($+0.0000); WETH:+0.01038120($+23.6240)
0xaa99afbc0d30e7ba961da3bf243f9b58d37ae8cff80c61c8654110bd1b3ffa84,176358914,2024-02-01 10:30:49.000 UTC,0x11145dbc55d226236f5f2d036c91c2c2b95fc834,2,WETH → EQB → WETH,uniswap:0xfd8c56fb | uniswap:0x43ca6486,"uniswap, uniswap",0.460092,0.140977,0.319115,WETH:+0.00020218($+0.4601); EQB:+0.00000000($+0.0000)
0xb2075c9024ab9f386af42d69d4f619dbe6d5a8c1748975e44fa07c2b57855c04,176359010,2024-02-01 10:31:13.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,WBTC → WETH → WBTC,uniswap:0x2f5e87c9 | camelot:0x96059759,"uniswap, camelot",0.256140,0.125283,0.130857,WBTC:+0.00000000($+0.0000); WETH:+0.00011256($+0.2561)
0x7c67b521b09ce0740844050ad903aad79e10bbf9efe8b4c2e08504944c44e0da,176359861,2024-02-01 10:34:57.000 UTC,0xd353ce12fec8df107e66dffe74256d588e60d7b4,2,WETH → WBTC → WETH,uniswap:0x2f5e87c9 | camelot:0x96059759,"uniswap, camelot",8.346899,0.249219,8.097680,WETH:+0.00367013($+8.3469); WBTC:+0.00000000($+0.0000)
0x7fd9f45bd53ae5047aef8665689fa29cda2e6100007d008ee596ce9554ff8797,176359945,2024-02-01 10:35:15.000 UTC,0x845ea755b3a5fcdc904e02b39412756aeb2b9a2a,3,WETH → USDC → WBTC → WETH,camelot:0xb1026b8e | uniswap:0x0e483131 | camelot:0x96059759,"camelot, uniswap, camelot",7.964483,0.338761,7.625721,WETH:+0.00350596($+7.9645); USDC:+0.00000000($+0.0000); WBTC:+0.00000000($+0.0000)
0x699b561382005aebbc908421819cad89cc31537e66154a055a652ae002df2a1a,176360360,2024-02-01 10:37:02.000 UTC,0x25c6936286c53006845daafc1f9e5e76efd71070,2,ARB → WETH → ARB,sushiswap:0xbf6cbb1f | pancakeswap:0x0d7c4b40,"sushiswap, pancakeswap",0.055480,0.129959,-0.074478,ARB:+0.00000000($+0.0000); WETH:+0.00002439($+0.0555)
0xa063cedde3a817b9e0f4d2c25817155dda82a627c5e3e67cbc3b0d6e7e87d381,176360466,2024-02-01 10:37:30.000 UTC,0x87460723a45471006657eaf1e6ed8755aed2a150,3,CIP → WETH → DAI → CIP,uniswap:0xa0b05a6e | uniswap:0x31fa55e0 | uniswap:0x3a6f2428,"uniswap, uniswap, uniswap",0.216107,0.154464,0.061643,CIP:+0.00000000($+0.0000); WETH:+0.00000000($+0.0000); DAI:+0.21608480($+0.2161)
0x6d9dbc971f673e7bc141741bd7cfc129ee80b50919f4bc5432d2b6ae12789d34,176360671,2024-02-01 10:38:22.000 UTC,0x149c30bd40fced21fa965e6050006bf52001e142,2,WETH → WBTC → WETH,uniswap:0x2f5e87c9 | camelot:0x96059759,"uniswap, camelot",5.330029,0.242771,5.087258,WETH:+0.00234522($+5.3300); WBTC:+0.00000000($+0.0000)
0x9e362c763ac6ae6fb1d858dca6e3c82bfb0ebff20eb19e3444444045ecfd772e,176360781,2024-02-01 10:38:50.000 UTC,0xd633a88b90f075947d9d08a764830fcada75fd4e,2,WETH → WBTC → WETH,camelot:0xd845f7d4 | camelot:0x96059759,"camelot, camelot",5.654612,0.287503,5.367109,WETH:+0.00248822($+5.6546); WBTC:+0.00000000($+0.0000)
0xd2470257fec9b05a9dc6a4b7804f588ee6aba2cc31ce8651dcf782d907e64781,176361092,2024-02-01 10:40:11.000 UTC,0x8eb04d2968300458a4283aa844ae0a838c1f2069,2,WETH → WBTC → WETH,uniswap:0x2f5e87c9 | camelot:0x96059759,"uniswap, camelot",12.835341,0.242578,12.592764,WETH:+0.00565213($+12.8353); WBTC:+0.00000000($+0.0000)
0x989328adc0d45e9871f19b735507d04b18cf69334ada25f44d6475d3712adce9,176361293,2024-02-01 10:41:02.000 UTC,0x948fd10a31b8cbf0786117de4a2190b04cc4fffc,2,WETH → USDC → WETH,uniswap:0xe754841b | uniswap:0xc31e54c7,"uniswap, uniswap",15.184593,0.251097,14.933497,WETH:+0.00663040($+15.1846); USDC:+0.00000000($+0.0000)
