tx_hash,block_number,block_time,tx_from,num_swaps,swap_path,pools,projects,profit_usd,gas_cost_usd,net_profit_usd,token_balances
0x3075c125c74be440cd8948f51b04f4799bd3b9b52a698127c529689fe3644623,201427160,2024-04-15 23:16:42.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,AAVE → WETH → AAVE,uniswap:0xdd672b3b | uniswap:0x263f7b86,"uniswap, uniswap",0.035365,0.008277,0.027088,AAVE:+0.00000000($+0.0000); WETH:+0.00001131($+0.0354)
0x55d98ba8417c291f994fb390084b63c37b9f2128589f55532f9cb0972035e3a7,201427196,2024-04-15 23:16:51.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,PENDLE → WETH → PENDLE,uniswap:0xdbaeb7f0 | pancakeswap:0x6f1156f6,"uniswap, pancakeswap",0.851761,0.010144,0.841618,PENDLE:+0.00000000($+0.0000); WETH:+0.00027250($+0.8518)
0xb104530b995823b1a41035cea2afbde4331cf18fd5020516ad56432e81ca5399,201427213,2024-04-15 23:16:56.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → PENDLE → USDC → WETH,pancakeswap:0x1cb28920 | gammaswap:0x66b2ad18 | uniswap:0xc31e54c7,"pancakeswap, gammaswap, uniswap",0.040608,0.012327,0.028281,WETH:+0.00001299($+0.0406); PENDLE:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xc8bbbbb4a156c015667742dec763e97a44ccab08e43b6d1df3a3e0d9a6fef7f3,201427259,2024-04-15 23:17:07.000 UTC,0x2366fe4522688d8936b01d56b3c843b15a1e9432,2,WETH → USD₮0 → WETH,pancakeswap:0x389938cf | uniswap:0x641c00a8,"pancakeswap, uniswap",0.023406,0.009055,0.014351,WETH:+0.00000000($+0.0000); USD₮0:+0.02338500($+0.0234)
0xda72b4604afd6a42d8d7ab33591785dd1a087cb9b1a66d07a7ee04e284284f18,201427265,2024-04-15 23:17:09.000 UTC,0x54364b93bdeadad411b57408b8d4fb9681f3d263,3,USD₮0 → WETH → USDV → USD₮0,pancakeswap:0x389938cf | uniswap:0x8f5ccd50 | uniswap:0x4992de01,"pancakeswap, uniswap, uniswap",0.072725,0.025673,0.047051,USD₮0:+0.07248300($+0.0727); WETH:+0.00000000($+0.0000); USDV:+0.00000000($+0.0000)
0x05ba604f3af4630887c6dba89125b079c9941046768114e0b59ce1350d00fa24,201427273,2024-04-15 23:17:11.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → PENDLE → USDC → WETH,uniswap:0xb08a8794 | gammaswap:0x7652a9ab | ramses:0x30afbcf9,"uniswap, gammaswap, ramses",0.052282,0.014414,0.037868,WETH:+0.00001673($+0.0523); PENDLE:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x4fb18d5075d77d3bbaab0a21e2c6a3e1f6c94b93debfe8fe7783832e59fe84da,201427275,2024-04-15 23:17:11.000 UTC,0xc7be1634879985f7906ab6e33a831c8972ef6f50,2,WETH → USDC → WETH,pancakeswap:0x7fcdc354 | ramses:0x30afbcf9,"pancakeswap, ramses",0.230349,0.023773,0.206576,WETH:+0.00007389($+0.2303); USDC:+0.00000000($+0.0000)
0xdbc35779f7c347cac75a9541ea7ac39c58dd0528ba6052e8624d12ee8b5a79bc,201427276,2024-04-15 23:17:11.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → USDV → USDC → WETH,uniswap:0x8f5ccd50 | uniswap:0x536f4b1c | ramses:0x30afbcf9,"uniswap, uniswap, ramses",0.058435,0.012229,0.046206,WETH:+0.00001869($+0.0584); USDV:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xc32d46c60b11469c2846016243a020f8bf4a56950c2c719829f216a03039c77f,201427276,2024-04-15 23:17:11.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → USD₮0 → USDC → WETH,pancakeswap:0x389938cf | ramses:0xdf63268a | ramses:0x30afbcf9,"pancakeswap, ramses, ramses",0.128680,0.014698,0.113982,WETH:+0.00004128($+0.1287); USD₮0:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x156ac67ab935dd1d608b6b254c0a36d9ae25e8768cf44fd0920d23b3431aebb7,201427278,2024-04-15 23:17:12.000 UTC,0xc47d620dc809f65caf71f2ee9013d5e598d25dfb,2,WETH → USDC → WETH,pancakeswap:0xd9e2a1a6 | pancakeswap:0x7fcdc354,"pancakeswap, pancakeswap",0.029754,0.011208,0.018546,WETH:+0.00000000($+0.0000); USDC:+0.02972800($+0.0298)
0x11adc546dbcb51e8cc6e6527d02779c4d23cc470c7b47f3c417aed5c1568104c,201427284,2024-04-15 23:17:13.000 UTC,0xf29b18cb786a045178c8ee9131e0ff69567bdd2b,2,WETH → USDC → WETH,dackieswap:0x551e3117 | uniswap:0xc31e54c7,"dackieswap, uniswap",0.019331,0.009146,0.010184,WETH:+0.00000619($+0.0193); USDC:+0.00000000($+0.0000)
0x4618bf54748dbe2275ba4d54c5e41b3881d4e289fb3ef33d1d7d4dcb31db6b03,201427327,2024-04-15 23:17:24.000 UTC,0x5d1887c23d5c17350cdcfd17a52e02495f3de2cf,2,WETH → wstETH → WETH,balancer:0xfb5e6d0c | ramses:0x2ed09528,"balancer, ramses",0.005431,0.013583,-0.008152,WETH:+0.00000174($+0.0054); wstETH:+0.00000000($+0.0000)
